anime_id,tag_name
20547,Tanned Skin
20547,Nudity
20547,Twins
20547,Bisexual
108945,Superhero
108945,Super Power
108945,Seinen
108945,Video Games
108945,Male Protagonist
108945,Martial Arts
108945,Urban Fantasy
108945,Primarily Adult Cast
108945,Fishing
108945,Ninja
108945,Parody
101381,Boys' Love
101381,Primarily Male Cast
101381,LGBTQ+ Themes
101381,Acting
101381,Work
101381,Primarily Adult Cast
101381,Rape
101381,Tsundere
101381,Male Protagonist
101381,Nudity
101381,Yandere
101381,Aromantic
160181,Yuri
160181,Female Protagonist
160181,Primarily Female Cast
160181,Primarily Teen Cast
160181,LGBTQ+ Themes
160181,Band
160181,School
160181,Love Triangle
160181,School Club
160181,Coming of Age
160181,Cute Girls Doing Cute Things
160181,Rock Music
160181,Aromantic
160181,CGI
160181,Tragedy
122808,Primarily Female Cast
122808,Magic
122808,Food
122808,Alternate Universe
122808,Cute Girls Doing Cute Things
122808,Amnesia
122808,Memory Manipulation
122808,Time Manipulation
122808,Nekomimi
122808,Kemonomimi
122808,Ensemble Cast
122808,Male Protagonist
122808,Isekai
122808,CGI
122808,Tsundere
122808,Elf
122808,Virtual World
122808,Agriculture
122808,Ojou-sama
122808,Idol
122808,Medieval
122808,Gender Bending
110547,Drawing
110547,Female Protagonist
110547,Historical
110547,Foreign
110547,Work
110547,Coming of Age
110547,Primarily Adult Cast
110547,Seinen
110547,Medieval
110547,Educational
110547,Economics
110547,Heterosexual
110547,Tsundere
99483,Assassins
99483,Primarily Male Cast
99483,Crime
99483,Crossdressing
99483,Ensemble Cast
99483,Detective
99483,Swordplay
99483,Baseball
99483,Primarily Adult Cast
99483,Urban
99483,Guns
99483,LGBTQ+ Themes
99483,Revenge
99483,Femboy
99483,Gore
99483,Episodic
99483,Male Protagonist
6007,Kemonomimi
6007,Heterosexual
6007,Foreign
6007,Economics
6007,Medieval
6007,Rural
6007,Travel
6007,Gods
6007,Politics
6007,Nudity
6007,Love Triangle
6007,Inn
100245,Artificial Intelligence
100245,Robots
100245,Cyberpunk
100245,Male Protagonist
100245,Terrorism
100245,Politics
100245,Love Triangle
100245,School
162803,Necromancy
162803,Isekai
162803,Ensemble Cast
162803,Urban Fantasy
162803,Seinen
162803,Crime
162803,Conspiracy
162803,Magic
162803,Gangs
162803,Urban
162803,Police
162803,Revenge
162803,Skeleton
162803,Detective
162803,Male Protagonist
162803,Vampire
162803,Dragons
162803,Cyborg
162803,Exorcism
162803,Reverse Isekai
162803,Large Breasts
140660,Tragedy
140660,Pandemic
140660,Terrorism
140660,Conspiracy
140660,Urban
140660,War
140660,Dystopian
140660,Super Power
140660,Female Protagonist
140660,Amnesia
140660,Kemonomimi
140660,Primarily Female Cast
140660,Magic
140660,Medicine
140660,Found Family
140660,Military
140660,Guns
140660,Coming of Age
140660,Twins
140660,Post-Apocalyptic
119941,Religion
119941,Gods
119941,Urban Fantasy
119941,Shounen
119941,Male Protagonist
119941,Urban
119941,Outdoor Activities
119941,Mythology
119941,Youkai
119941,Anti-Hero
119941,Nudity
119941,Exorcism
21565,School
21565,Seinen
21565,Nudity
21565,Parody
21565,Male Protagonist
21565,Slavery
21565,Matriarchy
101344,Survival
101344,Curses
101344,Seinen
101344,Tragedy
101344,Gore
101344,Environmental
101344,Body Horror
101344,Female Protagonist
101344,Chibi
101344,Travel
101344,Ensemble Cast
101344,Primarily Child Cast
101344,Robots
101344,Male Protagonist
101344,Monster Girl
114195,Female Harem
114195,Primarily Female Cast
114195,Male Protagonist
114195,Anti-Hero
114195,Meta
114195,Heterosexual
114195,Love Triangle
114195,Parody
114195,Baseball
114195,Bullying
114195,Tsundere
114195,Detective
143337,Female Protagonist
143337,Primarily Female Cast
143337,Cute Girls Doing Cute Things
143337,Witch
143337,Iyashikei
143337,Isekai
143337,Found Family
143337,Yuri
143337,Female Harem
143337,Episodic
143337,Reincarnation
143337,Dragons
143337,LGBTQ+ Themes
143337,Demons
143337,Ghost
143337,Elf
143337,Marriage
143337,Medieval
123899,Artificial Intelligence
123899,Robots
123899,Musical Theater
123899,Female Protagonist
123899,Primarily Teen Cast
123899,School
123899,Ensemble Cast
123899,Fugitive
123899,Heterosexual
123899,Male Protagonist
123899,Judo
123899,Motorcycles
123899,Unrequited Love
123899,Martial Arts
6201,Female Harem
6201,Nudity
6201,School
6201,Male Protagonist
6201,Maids
6201,Politics
6201,Conspiracy
6201,Terrorism
6201,Guns
6201,Tsundere
6201,Love Triangle
6201,Motorcycles
2164,Augmented Reality
2164,Urban
2164,Primarily Child Cast
2164,Female Protagonist
2164,Tragedy
2164,Amnesia
2164,Denpa
2164,Philosophy
2164,Coming of Age
2164,Software Development
2164,Conspiracy
2164,Revenge
2164,Ghost
2164,School
2164,Bullying
2164,Cosmic Horror
2164,CGI
2164,Dissociative Identities
145140,Tragedy
145140,Demons
145140,War
145140,Female Protagonist
145140,Travel
145140,Conspiracy
145140,Male Protagonist
145140,Magic
145140,Class Struggle
145140,Surreal Comedy
145140,Angels
145140,Shounen
145140,Parody
145140,Lost Civilization
145140,Animals
145140,Medieval
145140,Kemonomimi
4896,Tragedy
4896,Death Game
4896,Achronological Order
4896,Witch
4896,Magic
4896,Detective
4896,Ojou-sama
4896,Butler
4896,Alternate Universe
4896,Gore
4896,Primarily Adult Cast
4896,Ensemble Cast
4896,Meta
4896,Maids
4896,Male Protagonist
4896,Dissociative Identities
4896,Guns
4896,Crossover
4896,Bar
4896,Demons
4896,LGBTQ+ Themes
4896,Transgender
4896,Kuudere
4896,Curses
4896,Time Skip
4896,Tsundere
4896,Kemonomimi
137877,Heterosexual
137877,Female Protagonist
137877,Primarily Adult Cast
137877,Office Lady
137877,Love Triangle
137877,Work
137877,Cute Girls Doing Cute Things
137877,Female Harem
137877,POV
137877,Male Protagonist
137877,Nudity
6324,Demons
6324,Nekomimi
6324,Female Harem
6324,Kemonomimi
6324,Swordplay
6324,Nudity
6324,Kuudere
6324,Urban Fantasy
6324,Magic
6324,Shounen
6324,School
6324,Tsundere
21483,Vampire
21483,Post-Apocalyptic
21483,Male Protagonist
21483,Shounen
21483,Primarily Male Cast
357,Surreal Comedy
357,Parody
357,Gore
357,Slapstick
357,Assassins
357,Magic
357,Angels
357,Bullying
357,Urban Fantasy
357,Anti-Hero
357,Kuudere
357,School
357,Primarily Female Cast
357,Male Protagonist
357,Episodic
1118,Animals
1118,Creature Taming
1118,Kids
1118,Male Protagonist
1118,Rural
1118,Family Life
1118,CGI
1118,Dragons
1118,Memory Manipulation
1118,Primarily Child Cast
1118,Proxy Battle
8247,Shounen
8247,Afterlife
8247,Super Power
8247,Male Protagonist
8247,Henshin
8247,Kuudere
8247,CGI
160,Tragedy
160,Dystopian
160,War
160,Slavery
160,Survival
160,Fugitive
160,Primarily Child Cast
160,Post-Apocalyptic
160,Coming of Age
160,Military
160,Isekai
160,Desert
160,Philosophy
160,Guns
160,Male Protagonist
160,Rape
160,Torture
160,Orphan
160,Gore
160,Kuudere
160,Prison
160,Real Robot
160,Time Manipulation
2994,Police
2994,Detective
2994,Anti-Hero
2994,Gods
2994,Kuudere
2994,Crime
2994,Male Protagonist
2994,Shounen
21261,Cute Boys Doing Cute Things
21261,Surreal Comedy
21261,Family Life
21261,Episodic
21261,Slapstick
21261,Twins
21261,Hikikomori
21261,Primarily Male Cast
21261,Male Protagonist
21261,Parody
21261,Satire
21261,Primarily Adult Cast
21261,Otaku Culture
21261,Meta
21261,Nekomimi
21261,Femboy
20705,Nudity
20705,Female Protagonist
20705,Love Triangle
20705,Demons
20705,Primarily Female Cast
20705,Yuri
20705,Rape
20705,Large Breasts
20705,Monster Girl
20705,Anti-Hero
20705,LGBTQ+ Themes
20705,Travel
20705,Female Harem
20705,Revenge
20705,Bondage
20705,Group Sex
20705,Episodic
20705,Foreign
20705,Bisexual
20705,Isekai
20705,Yandere
20705,Musical Theater
20705,Nun
155158,Space
155158,Politics
155158,Revenge
155158,Female Protagonist
155158,Family Life
155158,Real Robot
155158,Conspiracy
155158,School
155158,Yuri
155158,Artificial Intelligence
155158,Clone
155158,Robots
155158,Guns
155158,Terrorism
155158,Super Robot
155158,Primarily Female Cast
155158,LGBTQ+ Themes
155158,War
155158,Tragedy
155158,Rehabilitation
155158,Gyaru
155158,Cyborg
155158,Boarding School
155158,Class Struggle
155158,Bisexual
155158,Military
155158,Primarily Teen Cast
155158,Witch
155158,Cyberpunk
155158,Coming of Age
155158,Gore
3731,Tsundere
3731,Shoujo
3731,Love Triangle
3731,Heterosexual
3731,Coming of Age
3731,Work
3731,Medicine
3731,Female Protagonist
3731,School
3731,Time Skip
3731,College
3731,Primarily Adult Cast
3731,Male Protagonist
3731,Marriage
3731,Primarily Teen Cast
3731,Tennis
3731,Language Barrier
3731,Family Life
3731,LGBTQ+ Themes
4107,Coming of Age
4107,Robots
4107,Desert
4107,Dystopian
4107,Super Robot
4107,Post-Apocalyptic
4107,Tragedy
4107,Male Protagonist
4107,Heterosexual
4107,Swordplay
4107,Twins
4107,Animals
4107,Love Triangle
4107,Aliens
151380,Time Manipulation
151380,Super Power
151380,Philosophy
151380,Female Harem
151380,War
151380,Tragedy
151380,Yandere
151380,Male Protagonist
151380,Primarily Female Cast
151380,CGI
151380,Heterosexual
151380,Urban Fantasy
151380,Clone
151380,Urban
151380,Ensemble Cast
151380,Adoption
151380,Parody
151380,Tsundere
151380,Kuudere
151380,Idol
105893,Superhero
105893,Super Power
105893,Tragedy
105893,Zombie
146668,Ensemble Cast
146668,Fairy Tale
146668,Super Power
146668,Primarily Female Cast
146668,School
146668,Female Protagonist
146668,Guns
146668,Ojou-sama
146668,Motorcycles
146668,Magic
146668,Kemonomimi
146668,Swordplay
146668,CGI
146668,Cyberpunk
146668,Terrorism
146668,Robots
14811,School Club
14811,Male Protagonist
14811,Primarily Female Cast
14811,School
14811,Tsundere
14811,Cute Girls Doing Cute Things
14811,Bullying
14811,Episodic
14811,Female Harem
14811,Nekomimi
14811,Primarily Teen Cast
14811,Crossdressing
125839,Athletics
125839,Primarily Male Cast
125839,Primarily Teen Cast
125839,School Club
125839,Male Protagonist
125839,Acrobatics
125839,School
125839,CGI
125839,Cute Boys Doing Cute Things
125839,Shoujo
125839,Musical Theater
125839,Ensemble Cast
125839,Coming of Age
2581,Ensemble Cast
2581,Real Robot
2581,Terrorism
2581,Military
2581,Politics
2581,War
2581,Environmental
2581,Dissociative Identities
2581,Space
2581,Male Protagonist
2581,Primarily Male Cast
2581,Kuudere
2581,Revenge
20889,Chuunibyou
20889,Heterosexual
20889,School
20889,School Club
162669,Urban Fantasy
162669,Shapeshifting
162669,Time Skip
162669,Philosophy
162669,Tragedy
162669,Urban
162669,Suicide
162669,Shounen
162669,Yuri
162669,Yandere
162669,LGBTQ+ Themes
162669,School
162669,Bullying
162669,Denpa
162669,Aromantic
5277,Nudity
5277,Female Harem
5277,Super Power
5277,Male Protagonist
5277,Primarily Female Cast
5277,Battle Royale
5277,Seinen
5277,Tragedy
5277,Crossdressing
5277,Large Breasts
13599,Robots
13599,Conspiracy
13599,School Club
13599,Video Games
13599,Augmented Reality
13599,Artificial Intelligence
13599,Hikikomori
13599,Heterosexual
13599,Primarily Teen Cast
13599,Female Protagonist
13599,Male Protagonist
13599,School
13599,Real Robot
13599,Love Triangle
13599,Otaku Culture
13599,Tanned Skin
13599,Mopeds
180812,Female Harem
180812,Dungeon
180812,Male Protagonist
180812,Primarily Female Cast
180812,Magic
180812,Marriage
180812,Elf
180812,Body Horror
180812,Archery
180812,Swordplay
180812,Heterosexual
180812,Kemonomimi
180812,Urban Fantasy
180812,Coming of Age
180812,Curses
180812,Medieval
180812,Polyamorous
20728,School
20728,Tsundere
20728,Female Harem
20728,Shounen
20728,Henshin
20728,Kuudere
20728,Male Protagonist
20728,Fake Relationship
154214,Shoujo
154214,Fugitive
154214,Iyashikei
154214,Rehabilitation
154214,Heterosexual
154214,Hikikomori
154214,Magic
154214,Female Protagonist
154214,Male Protagonist
154214,Kemonomimi
154214,Demons
154214,Memory Manipulation
154214,Parody
128643,Male Protagonist
128643,Love Triangle
128643,Heterosexual
128643,Primarily Teen Cast
128643,Female Protagonist
15699,Surreal Comedy
15699,Parody
15699,Male Protagonist
15699,Aliens
15699,Mythology
15699,Love Triangle
15699,Female Harem
15699,Primarily Female Cast
15699,Monster Girl
15699,Meta
15699,Space
15699,Heterosexual
15699,Tsundere
15699,Henshin
15699,Tokusatsu
369,Denpa
369,Achronological Order
369,Urban Fantasy
369,Philosophy
369,Dissociative Identities
369,Crime
369,Bullying
369,Episodic
369,Female Protagonist
369,Suicide
369,Drugs
369,Agender
369,Kuudere
369,Conspiracy
2026,Parody
2026,Meta
2026,Butler
2026,Shounen
2026,Otaku Culture
2026,Male Protagonist
2026,Female Harem
2026,Maids
2026,Crossdressing
2026,Cute Girls Doing Cute Things
2026,Memory Manipulation
2026,Age Gap
2026,Tsundere
2026,Tomboy
2026,Kuudere
2026,Orphan
2129,Love Triangle
2129,School
2129,Heterosexual
2129,Drawing
2129,Basketball
2129,Suicide
2129,Dancing
165790,Fake Relationship
165790,Marriage
165790,Heterosexual
165790,Kuudere
165790,Seinen
165790,Work
165790,Primarily Adult Cast
165790,Office Lady
165790,Male Protagonist
165790,Urban
165790,Office
165790,Female Protagonist
165790,Travel
165790,Rural
165790,Outdoor Activities
165790,LGBTQ+ Themes
134,Guns
134,Assassins
134,Foreign
134,Female Protagonist
134,Terrorism
134,Cyborg
134,Ensemble Cast
134,Primarily Female Cast
134,Urban
134,Memory Manipulation
134,Seinen
134,Crime
134,Tragedy
134,Gore
134,Suicide
134,Tomboy
134,Rape
134,Mafia
134,Military
134,Tanned Skin
134,Episodic
134,Politics
174802,Inseki
174802,Female Harem
174802,Heterosexual
174802,Primarily Female Cast
174802,Adoption
174802,Male Protagonist
174802,Seinen
174802,Coming of Age
174802,Tsundere
174802,Kuudere
174802,Slapstick
174802,Nudity
174802,CGI
174802,Tennis
174802,Mountaineering
174802,School
6166,Nekomimi
6166,Kemonomimi
6166,Female Harem
6166,Aliens
6166,Nudity
6166,Heterosexual
6166,Episodic
6166,Primarily Female Cast
6166,Love Triangle
6166,Guns
6166,CGI
6166,Maids
6166,Large Breasts
6166,Space
6166,Tomboy
20475,Anti-Hero
20475,Airsoft
20475,Surreal Comedy
20475,Meta
20475,School Club
20475,Chuunibyou
20475,Shoujo
20475,Female Protagonist
20475,Primarily Female Cast
20475,Parody
20475,Military
20475,Athletics
20475,Crossdressing
20475,Cute Girls Doing Cute Things
20475,Kuudere
20475,Primarily Teen Cast
20475,Otaku Culture
20475,School
97857,Primarily Female Cast
97857,POV
97857,Heterosexual
97857,Female Harem
97857,Cute Girls Doing Cute Things
97857,Adoption
97857,Male Protagonist
97857,Tsundere
97857,Philosophy
4981,Post-Apocalyptic
4981,Philosophy
4981,Dystopian
4981,Robots
4981,Tragedy
4981,Pandemic
4981,Super Power
4981,Episodic
4981,Amnesia
4981,Male Protagonist
4981,Twins
4981,Disability
4981,Found Family
4981,Cyberpunk
4981,Superhero
4981,Lost Civilization
164172,Heterosexual
164172,Shrine Maiden
164172,Female Harem
164172,Primarily Female Cast
164172,Male Protagonist
164172,Coming of Age
164172,Family Life
164172,Tsundere
164172,Found Family
164172,Slapstick
164172,Urban Fantasy
164172,Memory Manipulation
164172,Shounen
164172,Body Swapping
164172,Time Loop
164172,Adoption
164172,Religion
164172,Time Manipulation
164172,Cute Girls Doing Cute Things
164172,Alternate Universe
164172,Age Gap
164172,Nudity
164172,Tomboy
164172,Isekai
164172,Chibi
164172,Yandere
164172,School
164172,Ojou-sama
164172,Cohabitation
73,Guns
73,Military
73,Heterosexual
73,Nudity
73,Foreign
73,Real Robot
73,School
73,Swordplay
73,Kuudere
73,Tsundere
73,Espionage
21103,Demons
21103,Female Harem
21103,School
21103,Kuudere
21103,Monster Girl
21103,Nudity
21103,Tomboy
21103,Heterosexual
13331,Guns
13331,Anti-Hero
13331,Military
13331,Seinen
13331,Assassins
13331,War
13331,Terrorism
13331,Foreign
13331,Tomboy
13331,Orphan
13331,Primarily Adult Cast
13331,Female Protagonist
13331,Urban
13331,Travel
13331,Ensemble Cast
13331,Male Protagonist
13331,Politics
13331,Mafia
13331,Age Gap
13331,Unrequited Love
13331,Tanned Skin
13331,Heterosexual
13331,Nudity
13331,LGBTQ+ Themes
13331,Desert
20766,Idol
20766,Dancing
20766,Primarily Female Cast
20766,Female Protagonist
20766,School Club
20766,Ensemble Cast
20766,School
20766,Foreign
20766,Cute Girls Doing Cute Things
20766,Primarily Teen Cast
20766,CGI
20766,Cosplay
20766,Language Barrier
20766,Tomboy
20766,Tsundere
20565,Henshin
20565,Tokusatsu
20565,Gender Bending
20565,Primarily Female Cast
20565,Satire
20565,Superhero
20565,Male Protagonist
20565,Super Power
20565,Otaku Culture
20565,Tsundere
20565,School
20565,Love Triangle
20565,Ojou-sama
20565,Swordplay
20565,Crossdressing
20565,Aliens
20565,Female Harem
20565,Idol
1565,Primarily Child Cast
1565,Kids
1565,Male Protagonist
1565,Proxy Battle
1565,Outdoor Activities
1565,Environmental
1565,Female Protagonist
1565,Animals
1565,Slapstick
1565,Episodic
1565,Rural
1565,Creature Taming
1565,Urban Fantasy
1565,Dragons
1565,Super Robot
168872,Shoujo
168872,Coming of Age
168872,Female Protagonist
168872,Heterosexual
168872,School
168872,Primarily Teen Cast
168872,Tomboy
168872,Tsundere
168872,Male Protagonist
168872,Chibi
168872,Snowscape
168872,Unrequited Love
168872,Teacher
168872,Gyaru
168872,Tragedy
11179,Family Life
11179,Adoption
11179,Tragedy
11179,Primarily Female Cast
11179,Parenthood
11179,College
11179,Primarily Child Cast
11179,Heterosexual
11179,School Club
11179,Female Harem
11179,Kuudere
11179,CGI
68,Super Power
68,Revenge
68,Assassins
68,Guns
68,Tragedy
68,Shounen
68,Primarily Adult Cast
68,Male Protagonist
68,Kuudere
13333,Ensemble Cast
13333,Coastal
13333,Coming of Age
13333,School Club
13333,Band
13333,School
13333,Animals
13333,Family Life
13333,Tragedy
13333,Cute Girls Doing Cute Things
13333,Female Protagonist
138060,Space
138060,Anthology
138060,Swordplay
138060,Space Opera
138060,Aliens
138060,Episodic
138060,Artificial Intelligence
138060,Robots
138060,Tragedy
138060,Fugitive
138060,Cultivation
138060,Military
138060,Anti-Hero
138060,Samurai
138060,Archery
138060,Ensemble Cast
138060,Terrorism
138060,Twins
138060,Anthropomorphism
138060,CGI
138060,Adoption
138060,Band
138060,Parenthood
138060,Marriage
138060,Achromatic
138060,Musical Theater
154966,Magic
154966,Mythology
154966,Foreign
154966,Gods
154966,Shapeshifting
154966,Agender
154966,Chimera
154966,Conspiracy
154966,Battle Royale
154966,Urban Fantasy
154966,Animals
154966,Death Game
154966,Vampire
154966,Swordplay
154966,Police
154966,Urban
154966,Guns
154966,Assassins
154966,Isekai
160447,Female Harem
160447,Heterosexual
160447,Large Breasts
160447,Male Protagonist
160447,Nudity
160447,Slapstick
160447,Tsundere
160447,Primarily Female Cast
160447,Surreal Comedy
160447,Religion
160447,Seinen
160447,Philosophy
160447,Archery
160447,Arranged Marriage
5667,Female Harem
5667,Nudity
5667,Aliens
5667,Episodic
5667,Slapstick
5667,Meta
5667,Psychosexual
5667,Heterosexual
5667,Surreal Comedy
5667,School
5667,Primarily Female Cast
5667,Male Protagonist
5667,Primarily Teen Cast
5667,Ensemble Cast
5667,Cohabitation
5667,Shounen
5667,Kuudere
5667,Gender Bending
5667,Tsundere
5667,Ghost
5667,Ojou-sama
5667,Monster Girl
20638,Male Protagonist
20638,Female Harem
20638,Aliens
20638,Ghost
20638,Magic
20638,Urban Fantasy
20638,Parody
20638,Card Battle
20638,Ensemble Cast
20638,School
20638,Henshin
20638,Acting
20638,Cosplay
20638,Gore
5909,Parody
5909,School
5909,Female Harem
5909,Otaku Culture
5909,Primarily Teen Cast
5909,Primarily Female Cast
5909,Male Protagonist
5909,School Club
5909,Meta
5909,Tomboy
5909,Video Games
5909,Bullying
5909,Surreal Comedy
5909,Ojou-sama
5909,LGBTQ+ Themes
5909,Cosplay
5909,Heterosexual
109403,Cute Girls Doing Cute Things
109403,Iyashikei
109403,Rural
109403,Primarily Female Cast
109403,Female Protagonist
109403,Primarily Child Cast
109403,Seinen
109403,Tomboy
109403,School
109403,Achronological Order
109403,Kuudere
109403,CGI
14753,School
14753,Female Protagonist
14753,Male Protagonist
14753,Heterosexual
14753,Primarily Teen Cast
14753,Family Life
14753,Slapstick
14753,Tsundere
14753,Shounen
20768,Urban Fantasy
20768,Super Power
20768,Male Protagonist
20768,Demons
20768,Swordplay
20768,Kuudere
20768,Primarily Teen Cast
111501,Fashion
111501,Work
111501,Family Life
111501,Coming of Age
111501,Male Protagonist
111501,Female Protagonist
111501,Shounen
111501,School
111501,Nudity
111501,Primarily Teen Cast
111501,Modeling
161802,Royal Affairs
161802,Isekai
161802,Magic
161802,Politics
161802,Vampire
161802,Demons
161802,Shapeshifting
161802,Monster Boy
161802,Creature Taming
161802,Agender
161802,Super Power
161802,Youkai
161802,Male Protagonist
161802,Economics
161802,Medieval
135102,Isekai
135102,Reincarnation
135102,Magic
135102,Work
135102,Gods
135102,Demons
135102,Iyashikei
128034,Kaiju
128034,Samurai
128034,Shounen
128034,Swordplay
128034,Historical
128034,Magic
128034,Male Protagonist
128034,Demons
128034,Slavery
128034,Survival
128034,Ninja
128034,Gore
128034,Gods
128034,Nudity
128034,Agriculture
128034,Slapstick
905,Shounen
905,Super Power
905,Demons
905,Male Protagonist
905,Martial Arts
905,Henshin
905,Aliens
905,Afterlife
142701,Female Protagonist
142701,Foreign
142701,Historical
142701,Primarily Adult Cast
142701,Detective
142701,Kuudere
142701,Mythology
142701,Magic
142701,Episodic
142701,Necromancy
142701,Shoujo
142701,Conspiracy
142701,Politics
142701,Ghost
142701,Suicide
142701,Tsundere
142701,Heterosexual
142701,Maids
142701,Ojou-sama
142701,Body Horror
142701,Orphan
142701,Ancient China
142701,Rape
20656,Episodic
20656,Chibi
20656,Youkai
20656,Meta
20656,Female Protagonist
20656,Kemonomimi
20656,Shounen
20656,Male Protagonist
20656,Ghost
20656,Nekomimi
20656,Gender Bending
20656,Ensemble Cast
20656,Amnesia
20656,Iyashikei
20656,Aliens
20656,Guns
20656,Tsundere
20656,Kuudere
20656,Age Regression
20656,Crossdressing
6954,Dissociative Identities
6954,Philosophy
6954,Urban Fantasy
6954,Primarily Adult Cast
6954,Female Protagonist
6954,Urban
6954,Male Protagonist
6954,Snowscape
6747,Vampire
6747,Amnesia
6747,Urban Fantasy
6747,Werewolf
6747,Heterosexual
6747,Cohabitation
6747,Nudity
6747,Urban
6747,Seinen
6747,Age Gap
6747,Clone
6747,Politics
6747,School
6747,Love Triangle
6747,Body Horror
6747,Maids
6747,Female Harem
6747,Nun
154692,Female Harem
154692,Heterosexual
154692,Love Triangle
154692,Male Protagonist
154692,Slapstick
154692,Primarily Female Cast
154692,Polyamorous
154692,Parody
154692,Primarily Teen Cast
154692,School
154692,Shounen
154692,Nudity
154692,Disability
154692,Bisexual
154692,Yuri
2144,Ninja
2144,Male Protagonist
2144,Primarily Male Cast
2144,Circus
2144,Animals
2144,Primarily Child Cast
2144,Shounen
2144,Super Power
2144,Archery
2144,Kuudere
2144,Orphan
2144,Anachronism
119056,Isekai
119056,Female Protagonist
119056,Magic
119056,Virtual World
119056,Gender Bending
119056,CGI
119056,Dungeon
2889,Shounen
2889,Afterlife
2889,Male Protagonist
2889,Super Power
2889,Swordplay
2889,Kuudere
2889,School
2889,Urban Fantasy
2889,Ninja
2889,Fugitive
2889,Time Manipulation
2889,Reincarnation
2889,Monster Boy
2889,Martial Arts
16035,Amnesia
16035,Circus
16035,Josei
16035,Male Protagonist
16035,Primarily Male Cast
16035,Magic
16035,Guns
16035,Kemonomimi
240,Otaku Culture
240,School Club
240,Parody
240,Cosplay
240,College
240,Meta
240,Ensemble Cast
240,Primarily Adult Cast
240,Seinen
240,Heterosexual
240,Male Protagonist
240,Video Games
9734,Cute Girls Doing Cute Things
9734,Band
9734,School
9734,Primarily Female Cast
9734,Female Protagonist
9734,Seinen
9734,Iyashikei
9734,Primarily Teen Cast
9734,Ensemble Cast
9734,Tsundere
9734,Rock Music
9734,Tomboy
901,Shounen
901,Super Power
901,Martial Arts
901,Aliens
901,Male Protagonist
901,Henshin
97669,Shoujo
97669,School
97669,Male Protagonist
97669,Love Triangle
97669,Alternate Universe
97669,Heterosexual
97669,Time Manipulation
21138,Shoujo
21138,Primarily Male Cast
21138,Female Protagonist
21138,Archery
21138,Historical
21138,Ancient China
21138,Dragons
21138,Tragedy
21138,Mythology
21138,Male Harem
21138,Gods
21138,Heterosexual
21138,Politics
1829,Magic
1829,Medieval
1829,Male Protagonist
1829,Dragons
1829,Dissociative Identities
1829,Orphan
1829,Slavery
1829,Swordplay
1829,Travel
1829,Agriculture
1829,Drugs
1829,Ships
17777,Dissociative Identities
17777,Shounen
17777,Inseki
17777,Ghost
17777,Female Protagonist
17777,Tragedy
17777,LGBTQ+ Themes
17777,Disability
17777,Kuudere
17777,Bisexual
17777,Yuri
21563,Robots
21563,Steampunk
21563,Artificial Intelligence
21563,Male Protagonist
21563,Ensemble Cast
21563,Post-Apocalyptic
21563,Dystopian
21563,Female Harem
21563,Super Power
21563,Terrorism
21563,Anti-Hero
21563,Female Protagonist
21563,Cyborg
21563,Crossdressing
21563,Male Harem
21563,Educational
21563,Nudity
99390,Iyashikei
99390,Male Protagonist
99390,School
99390,Youkai
99390,Animals
99390,Cute Boys Doing Cute Things
99390,Dragons
99390,Ensemble Cast
5060,Parody
5060,Historical
5060,Slapstick
5060,Primarily Male Cast
5060,Educational
5060,Cute Boys Doing Cute Things
5060,Male Protagonist
5060,Politics
5060,Anthropomorphism
5060,Anachronism
5060,Chibi
5060,Maids
5060,Economics
5060,Astronomy
15059,Cars
15059,Rural
15059,CGI
15059,Male Protagonist
15059,Primarily Male Cast
15059,Seinen
15059,Heterosexual
15059,Primarily Adult Cast
15059,Love Triangle
178433,Anti-Hero
178433,Reincarnation
178433,Isekai
178433,Virtual World
178433,Elf
178433,Kingdom Management
178433,Video Games
178433,Magic
178433,Creature Taming
178433,Twins
178433,Male Protagonist
178433,Seinen
178433,Foreign
178433,Lost Civilization
178433,Medieval
178433,Surreal Comedy
178433,Slapstick
178433,Cannibalism
178434,Military
178434,Politics
178434,Coming of Age
178434,Isekai
178434,War
178434,Royal Affairs
178434,Male Protagonist
178434,Heterosexual
178434,Reincarnation
178434,Marriage
178434,Magic
178434,Swordplay
178434,Crossdressing
178434,Anti-Hero
107672,Military
107672,Tragedy
107672,Gore
107672,Henshin
107672,War
107672,Werewolf
107672,Kaiju
107672,Shounen
107672,Historical
107672,Guns
107672,Vampire
107672,Foreign
107672,Dragons
107672,Mythology
107672,Zombie
97643,CGI
97643,Seinen
97643,Full CGI
97643,Magic
97643,Elf
97643,Demons
97643,Revenge
97643,Swordplay
97643,Medieval
97643,Male Protagonist
97643,Witch
97643,Gods
97643,Medicine
97643,Gore
97643,Tragedy
97643,Rape
97643,Ghost
97643,Military
97643,Disability
97643,Skeleton
21712,Time Skip
21712,Amnesia
21712,Tragedy
21712,Time Manipulation
21712,Heterosexual
21712,Coastal
21712,Love Triangle
21712,Female Harem
21712,Shrine Maiden
21712,Male Protagonist
21712,Tsundere
97983,Youkai
97983,Iyashikei
97983,Male Protagonist
97983,Shoujo
97983,Episodic
97983,Adoption
97983,Rural
97983,Primarily Teen Cast
97983,Shapeshifting
97983,Urban Fantasy
97983,Estranged Family
97983,School
97983,Age Regression
97983,Exorcism
97983,Amnesia
165254,Martial Arts
165254,Delinquents
165254,Gangs
165254,Primarily Teen Cast
165254,School
165254,Primarily Male Cast
